,country,language,gender,hasAndroidApp,hasIosApp,daysSinceLastLogin,productsListed,productsSold,productsPassRate,productsWished,productsBought,socialProductsLiked,socialNbFollowers,socialNbFollows,OS
1748,Australie,en,F,False,True,279,0,0,0.0,1,3,7,31,8,iOS
1754,Royaume-Uni,en,F,False,False,548,0,0,0.0,0,0,1,4,8,Browser
1760,Etats-Unis,en,F,False,False,707,0,0,0.0,0,0,1,5,9,Browser
1765,France,fr,M,False,True,694,0,0,0.0,0,0,2,3,8,iOS
1774,Autriche,en,F,False,False,53,1,0,0.0,19,10,6,9,5,Browser
1783,Norvège,en,F,False,True,42,0,0,0.0,0,0,1,3,8,iOS
1785,Canada,en,F,False,False,438,0,0,0.0,2,0,0,3,8,Browser
1789,Etats-Unis,en,F,False,False,21,0,0,0.0,9,1,134,11,15,Browser
1801,Etats-Unis,en,F,False,True,700,0,0,0.0,0,0,2,3,8,iOS
1804,Etats-Unis,en,F,False,False,234,0,0,0.0,6,1,2,4,10,Browser
1810,Etats-Unis,en,F,False,False,40,0,0,0.0,0,1,70,4,8,Browser
1820,Afrique du Sud,en,F,False,True,633,0,0,0.0,0,0,9,3,8,iOS
1835,Etats-Unis,en,M,False,True,704,0,0,0.0,1,0,14,3,8,iOS
1836,Espagne,es,M,False,True,702,0,0,0.0,5,0,3,3,8,iOS
1838,Japon,en,F,False,False,706,0,0,0.0,4,0,19,3,8,Browser
1846,France,fr,M,False,False,228,0,0,0.0,0,0,2,3,8,Browser
1850,Suisse,de,F,False,True,707,0,0,0.0,0,0,1,3,8,iOS
1851,Etats-Unis,en,F,False,False,128,0,0,0.0,1,0,2,11,10,Browser
1866,Etats-Unis,en,F,False,False,132,0,0,0.0,2,0,1,3,8,Browser
1867,Etats-Unis,en,M,False,False,27,2,2,100.0,0,0,3,7,8,Browser
1869,Nouvelle Calédonie,fr,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
1873,Etats-Unis,en,F,False,False,30,0,0,0.0,0,0,1,3,8,Browser
1880,Canada,fr,F,False,True,635,0,0,0.0,0,0,2,3,8,iOS
1884,Canada,en,F,False,True,310,0,0,0.0,2,0,16,3,8,iOS
1888,France,fr,F,False,True,687,0,0,0.0,0,0,1,3,8,iOS
1894,Royaume-Uni,en,F,False,False,216,0,0,0.0,18,0,0,3,8,Browser
1898,Arabie Saoudite,en,F,False,True,529,0,0,0.0,0,0,6,3,8,iOS
1900,Canada,en,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
1903,Espagne,es,F,False,False,12,0,0,0.0,55,6,218,7,27,Browser
1905,Etats-Unis,en,F,False,False,307,0,0,0.0,0,0,1,3,8,Browser
1912,Etats-Unis,en,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
1917,France,fr,M,False,True,12,10,4,50.0,0,0,7,15,8,iOS
1920,Etats-Unis,en,F,False,False,696,0,0,0.0,0,0,2,3,8,Browser
1921,France,fr,M,False,False,692,0,0,0.0,0,1,0,3,8,Browser
1928,Etats-Unis,en,F,False,False,707,0,0,0.0,0,0,21,3,8,Browser
1935,Etats-Unis,en,F,False,False,707,0,0,0.0,1,1,0,3,8,Browser
1939,Etats-Unis,en,F,False,True,395,0,0,0.0,2,2,21,9,9,iOS
1949,Australie,en,M,False,False,707,0,0,0.0,0,1,0,7,8,Browser
1950,Espagne,es,F,False,False,553,0,0,0.0,0,0,1,3,8,Browser
1955,Australie,en,F,False,True,13,2,0,0.0,0,0,0,3,8,iOS
1965,Italie,it,F,False,False,707,0,0,0.0,0,1,0,5,8,Browser
1966,Singapour,en,M,False,True,85,0,0,0.0,0,0,4,3,8,iOS
1969,Etats-Unis,en,F,False,False,102,0,0,0.0,0,0,1,3,8,Browser
1970,Canada,en,F,False,False,30,0,0,0.0,0,5,0,4,8,Browser
1974,Australie,en,F,False,False,50,0,0,0.0,3,0,46,3,9,Browser
1978,Etats-Unis,en,F,False,True,579,0,0,0.0,0,0,12,3,8,iOS
1987,Etats-Unis,en,F,False,True,704,0,0,0.0,1,0,2,3,8,iOS
2011,Canada,en,F,False,True,707,0,0,0.0,0,0,1,3,8,iOS
2015,Royaume-Uni,en,M,False,False,21,0,0,0.0,4,0,1,3,8,Browser
2017,Allemagne,de,F,True,False,260,0,0,0.0,11,0,1,3,8,Android
2020,Canada,en,F,False,True,698,0,0,0.0,1,0,8,3,7,iOS
2021,Etats-Unis,en,F,False,True,21,9,11,90.0,3,5,31,42,16,iOS
2023,Italie,it,F,False,False,456,0,0,0.0,7,0,4,3,8,Browser
2028,Etats-Unis,en,F,False,False,24,0,0,0.0,5,0,12,3,9,Browser
2033,Etats-Unis,en,F,False,True,700,0,0,0.0,0,0,2,3,8,iOS
2034,Etats-Unis,en,F,False,False,607,0,0,0.0,0,1,0,5,8,Browser
2035,Hong Kong,en,F,False,False,696,0,0,0.0,1,0,0,3,8,Browser
2038,Canada,en,F,False,True,686,0,0,0.0,0,0,2,3,8,iOS
2046,France,fr,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2048,Hong Kong,en,F,False,False,48,0,0,0.0,2,0,0,3,8,Browser
2060,Etats-Unis,en,F,False,False,649,0,0,0.0,0,0,1,3,8,Browser
2067,Italie,it,M,False,False,679,1,0,0.0,0,0,0,4,8,Browser
2069,Allemagne,de,M,False,True,664,0,0,0.0,0,0,1,3,8,iOS
2077,Etats-Unis,en,F,False,False,707,0,0,0.0,6,0,0,3,8,Browser
2078,Chine,en,F,False,True,342,0,0,0.0,14,0,16,13,10,iOS
2079,Canada,en,F,False,False,443,0,0,0.0,0,0,1,3,8,Browser
2081,Etats-Unis,en,F,False,False,615,0,0,0.0,0,0,1,3,8,Browser
2082,Etats-Unis,en,F,False,True,475,0,0,0.0,0,0,1,3,8,iOS
2097,Espagne,es,M,False,False,690,0,0,0.0,0,1,1,5,8,Browser
2099,Etats-Unis,en,F,False,True,531,0,0,0.0,0,0,11,3,8,iOS
2102,Chine,en,F,False,True,679,0,0,0.0,0,0,20,3,8,iOS
2119,Etats-Unis,en,F,False,True,283,0,0,0.0,1,0,19,5,8,iOS
2121,Etats-Unis,en,F,False,True,510,0,0,0.0,3,0,4,3,8,iOS
2122,Etats-Unis,en,F,False,False,705,0,0,0.0,0,0,3,3,8,Browser
2124,France,fr,M,False,True,239,0,0,0.0,0,0,5,3,8,iOS
2128,Etats-Unis,en,F,False,True,608,0,0,0.0,11,0,1,5,8,iOS
2143,Finlande,en,F,True,True,267,0,0,0.0,1,0,177,6,8,Both Apps
2154,Royaume-Uni,en,F,False,False,286,0,0,0.0,0,0,1,3,8,Browser
2157,Turquie,en,F,False,False,697,0,0,0.0,0,0,63,3,9,Browser
2158,France,fr,F,False,False,539,0,0,0.0,0,0,1,3,8,Browser
2160,Canada,en,F,False,True,14,0,0,0.0,0,0,10,3,8,iOS
2165,Etats-Unis,en,M,False,True,254,0,0,0.0,0,0,2,3,8,iOS
2168,Etats-Unis,en,F,False,True,24,1,0,0.0,0,0,12,4,8,iOS
2170,Royaume-Uni,en,F,False,True,391,0,0,0.0,0,0,2,3,8,iOS
2172,Etats-Unis,en,F,False,False,521,0,0,0.0,0,1,8,3,8,Browser
2173,Australie,en,F,False,False,707,0,0,0.0,1,1,0,5,8,Browser
2175,Etats-Unis,en,F,False,True,652,0,0,0.0,0,19,0,5,8,iOS
2195,Etats-Unis,en,F,False,False,640,0,0,0.0,0,0,1,3,8,Browser
2196,Italie,it,F,False,True,577,0,0,0.0,4,0,4,3,8,iOS
2200,Etats-Unis,en,F,True,False,16,0,0,0.0,33,1,1290,18,17,Android
2202,Hong Kong,en,M,False,True,54,0,0,0.0,1,0,8,3,8,iOS
2203,Etats-Unis,en,F,False,False,512,0,0,0.0,0,0,1,3,8,Browser
2207,Russie,en,F,False,True,707,0,0,0.0,0,0,3,3,8,iOS
2215,Etats-Unis,en,F,False,True,702,0,0,0.0,12,0,14,3,8,iOS
2217,Etats-Unis,en,F,False,True,578,0,1,0.0,0,0,0,30,8,iOS
2218,Nigeria,en,M,False,False,223,0,0,0.0,0,0,1,3,8,Browser
2219,Etats-Unis,en,F,False,False,195,0,0,0.0,0,0,10,3,8,Browser
2221,Etats-Unis,en,F,False,False,400,0,0,0.0,0,0,1,3,8,Browser
2222,Taiwan,en,F,False,True,702,0,0,0.0,0,0,1,3,8,iOS
2225,Etats-Unis,en,M,False,True,471,0,0,0.0,0,0,1,3,8,iOS
2227,Australie,en,F,False,False,219,0,0,0.0,67,0,1,3,8,Browser
2231,Chine,en,F,False,True,332,0,0,0.0,1,0,13,3,8,iOS
2237,Espagne,en,F,False,True,208,0,0,0.0,9,0,13,3,8,iOS
2239,Etats-Unis,en,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2240,Etats-Unis,en,F,False,True,659,0,0,0.0,0,0,9,3,8,iOS
2244,Etats-Unis,en,F,False,True,11,0,0,0.0,0,36,49,11,8,iOS
2246,Etats-Unis,en,F,False,False,613,0,0,0.0,2,0,3,3,8,Browser
2247,Etats-Unis,en,F,False,False,454,0,0,0.0,5,0,1,3,8,Browser
2253,Etats-Unis,en,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2259,Etats-Unis,en,F,False,True,696,0,0,0.0,0,0,2,3,8,iOS
2260,Belgique,en,F,False,True,74,0,0,0.0,0,0,1,3,8,iOS
2267,Canada,en,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2270,Australie,en,F,False,False,707,0,0,0.0,1,0,0,3,8,Browser
2271,Etats-Unis,en,F,False,False,193,0,0,0.0,1,0,4,3,9,Browser
2272,Canada,en,M,False,True,253,0,0,0.0,0,0,1,12,8,iOS
2273,Etats-Unis,en,F,False,False,687,0,0,0.0,1,0,0,3,8,Browser
2277,Australie,en,M,False,True,666,0,0,0.0,0,0,14,3,8,iOS
2279,Canada,en,F,False,False,643,0,0,0.0,0,0,1,3,8,Browser
2281,Etats-Unis,en,F,False,False,68,0,0,0.0,3,2,1,3,8,Browser
2287,Etats-Unis,en,F,False,False,171,0,0,0.0,6,1,2,3,8,Browser
2295,Australie,en,M,True,True,646,0,0,0.0,3,1,5,4,8,Both Apps
2296,Etats-Unis,en,F,False,True,475,0,0,0.0,2,0,6,3,8,iOS
2297,Hong Kong,en,M,False,True,356,0,0,0.0,251,1,134,10,24,iOS
2305,Etats-Unis,en,M,False,True,111,1,1,0.0,0,0,8,20,8,iOS
2306,Etats-Unis,en,F,False,True,346,0,0,0.0,1,0,0,3,9,iOS
2317,France,fr,F,True,False,553,0,0,0.0,0,1,1,3,8,Android
2330,Etats-Unis,en,F,False,True,93,1,1,0.0,0,0,20,5,8,iOS
2331,Australie,en,M,False,False,707,0,0,0.0,1,0,0,3,8,Browser
2333,Espagne,es,F,False,True,171,0,0,0.0,3,0,18,3,8,iOS
2335,Etats-Unis,en,F,False,False,12,0,0,0.0,1,0,5,3,8,Browser
2342,Mexique,en,M,False,True,706,0,0,0.0,0,0,12,3,8,iOS
2345,Etats-Unis,en,F,False,True,684,0,0,0.0,0,0,1,3,8,iOS
2357,Finlande,en,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2362,France,fr,F,False,True,697,0,0,0.0,0,0,1,3,8,iOS
2364,Hong Kong,en,F,False,False,224,0,0,0.0,19,1,22,3,8,Browser
2373,France,fr,F,False,False,60,0,0,0.0,1,5,1,4,10,Browser
2374,Indonésie,en,F,False,True,707,0,0,0.0,0,0,2,3,8,iOS
2380,Etats-Unis,en,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2382,Etats-Unis,en,F,False,False,93,0,0,0.0,0,0,4,3,9,Browser
2389,France,fr,F,False,False,707,0,1,0.0,0,0,1,3,8,Browser
2395,Etats-Unis,en,F,False,False,707,0,0,0.0,0,0,7,3,8,Browser
2397,France,fr,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2405,Italie,it,M,False,False,695,0,0,0.0,0,0,1,3,8,Browser
2407,Finlande,en,F,False,False,34,0,0,0.0,2,0,6,3,8,Browser
2408,France,fr,F,False,True,588,0,0,0.0,0,0,3,3,8,iOS
2410,Etats-Unis,en,F,False,False,379,0,0,0.0,0,0,44,5,8,Browser
2412,Turquie,en,F,False,True,302,0,0,0.0,0,0,5,3,8,iOS
2423,Danemark,en,F,False,True,13,0,0,0.0,6,0,63,3,9,iOS
2432,France,fr,M,False,False,153,1,1,0.0,0,0,3,5,8,Browser
2440,Etats-Unis,en,M,True,True,285,0,0,0.0,3,0,0,3,8,Both Apps
2446,Etats-Unis,en,F,False,True,353,0,0,0.0,0,0,2,3,8,iOS
2453,Italie,it,M,False,True,11,0,1,0.0,3,57,12,28,11,iOS
2465,France,fr,F,False,False,706,0,0,0.0,0,0,1,3,8,Browser
2470,Allemagne,de,F,False,False,480,0,0,0.0,1,0,13,3,8,Browser
2475,France,en,F,False,True,359,0,0,0.0,10,0,3,3,8,iOS
2479,Allemagne,de,F,False,True,118,0,0,0.0,3,0,11,3,8,iOS
2482,Italie,it,F,False,False,332,0,0,0.0,0,0,2,3,8,Browser
2484,France,fr,F,False,False,11,4,7,100.0,1,2,48,11,8,Browser
2486,Pays-Bas,en,F,False,True,707,0,0,0.0,0,0,1,3,8,iOS
2487,France,fr,F,False,False,507,0,0,0.0,28,0,0,11,11,Browser
2489,France,fr,F,False,False,314,0,0,0.0,1,1,0,4,8,Browser
2491,Grèce,en,F,False,False,707,0,0,0.0,1,0,0,3,8,Browser
2493,France,fr,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2495,Finlande,en,F,False,False,544,0,0,0.0,0,13,2,5,8,Browser
2497,Suède,en,F,False,False,17,0,0,0.0,7,4,33,3,8,Browser
2498,Etats-Unis,en,F,False,False,74,0,0,0.0,2,0,101,4,8,Browser
2500,Australie,en,F,False,False,12,0,0,0.0,22,0,36,3,8,Browser
2505,Allemagne,de,F,False,False,690,0,0,0.0,0,1,0,3,8,Browser
2517,France,fr,F,False,False,707,0,0,0.0,0,1,0,3,8,Browser
2519,Allemagne,en,F,False,True,13,2,0,0.0,1,0,8,3,8,iOS
2521,Bulgarie,en,F,False,True,707,0,0,0.0,0,0,1,3,8,iOS
2523,Italie,it,F,False,True,651,0,0,0.0,11,0,20,12,10,iOS
2525,Etats-Unis,en,M,False,False,563,0,0,0.0,0,0,3,3,8,Browser
2529,Moldavie,en,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2530,Lettonie,en,F,False,False,707,0,0,0.0,1,0,1,3,8,Browser
2533,Espagne,en,F,False,True,707,0,0,0.0,1,0,0,3,8,iOS
2534,Allemagne,de,F,False,False,707,0,0,0.0,5,0,0,3,8,Browser
2535,Danemark,en,F,True,True,651,0,0,0.0,0,0,46,3,8,Both Apps
2543,Allemagne,de,M,False,False,687,0,0,0.0,0,0,1,3,8,Browser
2548,Hong Kong,en,F,False,True,13,0,0,0.0,23,0,5,3,8,iOS
2550,France,fr,F,False,True,213,0,0,0.0,10,0,0,3,8,iOS
2559,Etats-Unis,en,F,False,False,706,0,0,0.0,3,0,3,3,8,Browser
2560,France,fr,M,False,True,607,0,0,0.0,120,3,0,4,1,iOS
2562,Etats-Unis,en,M,False,False,66,0,0,0.0,0,0,14,3,9,Browser
2567,Italie,it,F,False,True,12,0,0,0.0,12,2,35,3,8,iOS
2571,France,fr,F,True,False,187,0,0,0.0,0,0,4,3,8,Android
2574,Lettonie,en,F,False,False,707,0,0,0.0,0,0,8,3,8,Browser
2577,Allemagne,de,F,False,False,707,0,0,0.0,0,0,2,3,8,Browser
2579,Autriche,de,F,False,False,707,0,0,0.0,0,0,3,3,8,Browser
2588,France,fr,M,False,False,606,0,0,0.0,3,0,2,3,8,Browser
2594,Allemagne,de,F,False,True,85,0,1,0.0,5,1,42,10,14,iOS
2595,Australie,en,F,False,False,177,0,0,0.0,0,0,25,9,17,Browser
2598,Etats-Unis,en,F,False,True,657,0,0,0.0,0,0,3,3,8,iOS
2605,Allemagne,de,F,False,False,102,0,0,0.0,2,4,11,3,8,Browser
2610,Australie,en,M,False,False,24,12,16,100.0,4,0,13,12,8,Browser
2612,Italie,en,M,False,False,683,0,0,0.0,4,1,1,6,8,Browser
2617,Australie,en,F,False,False,421,0,0,0.0,0,0,1,3,8,Browser
2618,Royaume-Uni,en,M,False,True,116,0,0,0.0,0,0,3,3,8,iOS
2621,Suède,en,F,False,False,22,0,0,0.0,2,0,2,3,8,Browser
2623,Finlande,en,F,False,True,13,0,0,0.0,0,1,40,5,8,iOS
2630,Etats-Unis,en,F,False,True,579,0,0,0.0,20,0,72,14,10,iOS
2640,Danemark,en,F,False,True,504,0,0,0.0,7,0,28,6,9,iOS
2642,France,fr,F,False,False,411,0,0,0.0,3,0,0,3,9,Browser
2649,Italie,en,F,False,True,584,0,0,0.0,0,0,3,3,8,iOS
2651,Italie,it,M,True,False,647,0,0,0.0,0,0,3,3,8,Android
2659,France,fr,F,False,True,707,0,0,0.0,0,0,11,3,8,iOS
2662,Allemagne,en,M,False,False,298,0,2,0.0,0,0,0,20,9,Browser
2677,France,fr,F,True,False,156,0,0,0.0,0,0,3,3,8,Android
2688,Etats-Unis,en,F,False,False,468,0,0,0.0,1,0,0,3,8,Browser
2690,France,fr,F,False,True,707,0,0,0.0,0,0,1,3,8,iOS
2693,Etats-Unis,de,F,False,False,11,0,0,0.0,0,0,4,3,8,Browser
2695,France,fr,F,False,False,246,1,0,0.0,0,0,0,3,8,Browser
2708,France,fr,M,False,False,16,4,1,0.0,33,3,38,3,9,Browser
2710,Espagne,es,F,False,False,136,0,0,0.0,2,0,0,3,8,Browser
2712,Pays-Bas,en,F,False,False,12,0,1,0.0,11,6,191,10,48,Browser
2715,Allemagne,de,M,False,False,707,0,0,0.0,0,1,0,3,8,Browser
2719,Royaume-Uni,en,F,False,False,13,0,0,0.0,8,0,7,3,8,Browser
2723,Italie,en,M,False,True,488,0,1,0.0,1,1,0,6,12,iOS
2726,France,fr,M,False,False,502,0,0,0.0,0,0,18,5,8,Browser
2729,Espagne,es,F,False,False,473,0,0,0.0,0,2,0,7,8,Browser
2731,Espagne,es,F,False,False,629,1,0,0.0,0,0,0,3,8,Browser
2734,France,fr,F,False,True,625,0,0,0.0,2,0,0,3,9,iOS
2738,France,fr,F,False,False,697,0,0,0.0,1,0,1,3,8,Browser
2745,France,fr,F,False,False,56,0,0,0.0,0,0,1,3,8,Browser
2755,Royaume-Uni,en,M,False,False,707,0,0,0.0,1,0,2,3,8,Browser
2760,Chine,en,M,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2768,France,fr,F,False,True,11,0,0,0.0,179,27,8,5,8,iOS
2772,Royaume-Uni,en,M,False,True,11,1,5,100.0,2,0,25,16,10,iOS
2782,Suède,en,F,False,False,568,0,0,0.0,0,0,1,3,8,Browser
2787,Allemagne,de,M,False,True,448,0,0,0.0,0,0,1,3,8,iOS
2791,Italie,it,F,False,False,572,0,0,0.0,6,0,28,3,8,Browser
2796,Danemark,en,F,False,False,707,0,0,0.0,1,0,0,3,8,Browser
2798,Etats-Unis,en,M,False,False,700,1,0,0.0,0,0,0,20,8,Browser
2800,Italie,it,F,False,True,635,0,0,0.0,0,0,1,3,8,iOS
2803,France,fr,F,False,False,54,0,0,0.0,1,0,55,3,8,Browser
2806,Allemagne,de,F,False,False,707,0,0,0.0,1,0,0,3,8,Browser
2816,Espagne,es,F,False,False,692,0,0,0.0,0,0,5,3,8,Browser
2820,France,fr,F,False,True,11,25,4,75.0,0,0,2,5,8,iOS
2822,Italie,it,F,False,True,707,0,0,0.0,0,0,12,3,8,iOS
2832,France,fr,F,False,False,11,0,0,0.0,5,5,7,6,13,Browser
2833,France,fr,F,True,False,707,0,0,0.0,0,0,1,3,8,Android
2835,Suède,en,F,False,True,423,0,0,0.0,102,0,41,7,13,iOS
2841,France,fr,M,False,False,639,0,0,0.0,3,0,0,3,8,Browser
2849,Espagne,es,F,False,False,707,0,0,0.0,0,0,2,3,8,Browser
2852,France,fr,F,False,False,21,1,0,0.0,4,1,0,3,8,Browser
2854,France,fr,F,False,False,609,0,0,0.0,0,0,1,3,8,Browser
2859,Pologne,en,F,False,False,28,0,0,0.0,0,2,0,3,8,Browser
2861,Pays-Bas,en,F,False,True,707,0,0,0.0,0,0,2,3,8,iOS
2862,Etats-Unis,en,F,False,False,144,0,0,0.0,0,1,0,3,8,Browser
2863,Etats-Unis,en,F,False,False,707,0,0,0.0,0,1,7,3,9,Browser
2865,France,fr,F,False,True,34,0,1,0.0,8,0,30,3,10,iOS
2866,Allemagne,de,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2873,Allemagne,de,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2875,Allemagne,de,F,False,False,413,0,0,0.0,5,0,1,3,8,Browser
2877,Etats-Unis,en,F,False,False,191,0,0,0.0,0,0,1,3,8,Browser
2891,Maroc,fr,M,False,True,213,0,0,0.0,0,0,11,3,8,iOS
2892,France,fr,F,False,True,343,0,0,0.0,1,0,5,3,8,iOS
2897,France,en,F,False,True,16,0,0,0.0,0,3,0,3,8,iOS
2902,Allemagne,de,F,False,False,475,0,0,0.0,0,1,0,3,8,Browser
2908,France,fr,M,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2910,Royaume-Uni,en,M,False,True,22,0,0,0.0,10,1,26,3,8,iOS
2911,Espagne,en,F,False,True,11,3,2,100.0,45,2,410,25,30,iOS
2912,Allemagne,de,M,False,True,28,0,0,0.0,8,5,97,3,8,iOS
2913,Pays-Bas,de,F,False,False,707,0,0,0.0,1,0,0,3,8,Browser
2921,Allemagne,de,F,False,False,707,0,0,0.0,0,1,0,3,8,Browser
2923,Etats-Unis,fr,F,False,False,129,0,0,0.0,1,0,11,3,8,Browser
2936,Etats-Unis,en,F,False,False,680,0,0,0.0,1,0,0,3,8,Browser
2940,Belgique,fr,F,False,False,103,0,0,0.0,8,0,0,3,8,Browser
2942,Allemagne,de,F,False,True,228,0,0,0.0,0,0,10,3,8,iOS
2946,Etats-Unis,en,F,False,False,707,0,0,0.0,1,0,0,3,8,Browser
2951,France,fr,M,False,True,36,0,0,0.0,0,0,2,3,8,iOS
2952,Belgique,fr,M,False,False,707,0,0,0.0,0,0,1,3,8,Browser
2953,Espagne,es,M,True,False,57,0,0,0.0,0,1,0,5,9,Android
2957,Allemagne,de,F,False,True,625,0,0,0.0,1,1,8,22,8,iOS
2972,Royaume-Uni,en,F,False,False,29,18,14,100.0,0,0,0,15,8,Browser
2976,Royaume-Uni,en,F,False,False,665,6,8,0.0,0,0,0,9,8,Browser
2978,France,fr,F,False,False,704,0,0,0.0,1,0,0,3,8,Browser
2980,Australie,en,F,False,True,682,0,0,0.0,0,0,7,3,8,iOS
2982,France,fr,F,False,False,691,0,1,0.0,0,0,1,3,8,Browser
2987,Italie,it,F,False,False,37,0,0,0.0,0,0,1,3,8,Browser
2988,Italie,it,F,False,False,411,0,0,0.0,1,0,2,3,8,Browser
2991,France,fr,F,False,False,155,0,0,0.0,0,2,2,3,8,Browser
2994,Chine,en,F,False,True,22,0,0,0.0,1,3,16,5,8,iOS
2999,Italie,it,F,False,False,82,2,0,0.0,0,0,0,15,9,Browser
3001,France,en,F,False,False,671,0,0,0.0,0,1,0,4,8,Browser
3003,Italie,it,M,False,False,184,0,0,0.0,0,3,0,5,8,Browser
3004,Pays-Bas,en,F,False,True,262,0,0,0.0,0,0,6,4,8,iOS
3007,Norvège,en,F,False,False,46,0,0,0.0,0,1,1,3,8,Browser
3010,Suisse,de,F,False,False,14,0,0,0.0,165,3,145,4,9,Browser
3012,Belgique,en,F,False,True,703,0,0,0.0,0,0,4,3,8,iOS
3013,Allemagne,de,F,False,False,707,0,0,0.0,2,0,0,3,8,Browser
3014,Autriche,de,F,True,False,605,0,0,0.0,0,0,6,3,8,Android
3017,Royaume-Uni,en,F,False,False,707,0,0,0.0,1,0,0,18,9,Browser
3019,France,fr,F,False,True,71,0,0,0.0,0,0,1,3,8,iOS
3020,France,en,M,False,False,707,0,0,0.0,1,0,0,3,8,Browser
3047,Nouvelle Zélande,en,F,False,False,475,0,0,0.0,1,0,0,3,8,Browser
3048,Etats-Unis,fr,F,False,False,284,0,0,0.0,0,0,1,3,8,Browser
3055,Norvège,en,F,False,True,489,0,0,0.0,0,0,1,3,8,iOS
3056,Espagne,es,F,False,True,707,0,0,0.0,0,0,1,3,8,iOS
3063,Royaume-Uni,en,F,False,False,692,0,0,0.0,2,2,0,3,8,Browser
3064,Australie,en,M,False,True,685,0,0,0.0,0,2,0,5,8,iOS
3069,Australie,en,F,False,False,225,0,0,0.0,2,0,0,3,8,Browser
3073,Italie,it,F,False,False,182,0,0,0.0,3,0,0,3,8,Browser
3077,Royaume-Uni,en,F,False,False,14,0,0,0.0,13,0,38,4,8,Browser
3079,Royaume-Uni,en,M,False,False,677,0,0,0.0,0,1,0,3,8,Browser
3080,Allemagne,de,F,False,False,169,0,0,0.0,5,0,5,3,8,Browser
3083,France,fr,F,False,True,328,0,0,0.0,0,0,1,3,8,iOS
3084,France,fr,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
3093,France,fr,F,False,False,387,1,0,0.0,0,0,0,3,8,Browser
3095,Italie,it,F,True,False,59,0,0,0.0,0,0,4,3,8,Android
3098,Irlande,en,M,False,True,11,0,0,0.0,40,4,35,3,9,iOS
3103,Danemark,en,F,False,False,189,0,0,0.0,1,0,1,3,8,Browser
3110,Danemark,en,F,False,False,638,0,0,0.0,9,0,8,5,13,Browser
3111,Belgique,fr,F,False,True,707,0,0,0.0,0,0,1,3,8,iOS
3112,France,fr,F,False,False,22,0,0,0.0,6,0,0,3,8,Browser
3113,France,fr,F,False,False,218,0,0,0.0,0,1,0,3,8,Browser
3115,Italie,it,F,True,False,19,0,0,0.0,69,13,12,5,8,Android
3119,Pays-Bas,en,F,False,True,169,0,0,0.0,1,2,21,4,8,iOS
3124,Espagne,es,M,False,False,595,0,0,0.0,0,1,0,5,8,Browser
3128,Royaume-Uni,en,F,False,False,442,0,0,0.0,1,0,0,3,8,Browser
3129,Etats-Unis,en,F,False,True,666,0,0,0.0,0,1,0,3,8,iOS
3138,Italie,it,F,False,False,707,0,0,0.0,0,0,1,3,8,Browser
3139,France,en,F,False,False,176,0,0,0.0,1,0,5,3,8,Browser
3140,France,fr,M,False,True,449,0,0,0.0,1,1,39,3,8,iOS
3142,France,fr,F,False,True,707,0,0,0.0,0,0,1,3,8,iOS
3150,Finlande,en,F,False,True,50,0,0,0.0,0,0,17,3,8,iOS
3157,Portugal,en,F,False,False,282,2,0,0.0,0,0,0,4,8,Browser
3160,Belgique,en,F,False,True,657,0,0,0.0,5,1,1,7,8,iOS
3179,France,fr,F,False,True,43,0,0,0.0,11,0,23,3,8,iOS
3184,Italie,it,F,False,False,13,0,0,0.0,0,0,1,3,9,Browser
3185,France,fr,F,True,False,62,1,4,50.0,0,0,0,6,8,Android
3186,Etats-Unis,en,F,False,True,705,0,0,0.0,0,0,1,3,8,iOS
3188,Allemagne,de,F,False,False,692,0,0,0.0,0,0,15,3,8,Browser
3193,Suède,en,F,False,True,462,0,0,0.0,0,0,5,3,8,iOS
3195,Royaume-Uni,en,F,False,True,118,0,0,0.0,1,1,24,3,9,iOS
3201,Royaume-Uni,en,M,False,False,544,0,0,0.0,0,2,0,4,8,Browser
3202,Royaume-Uni,en,F,False,False,312,0,0,0.0,0,0,17,3,8,Browser
3214,Allemagne,de,F,False,False,115,0,0,0.0,10,1,1,3,9,Browser
3215,France,fr,F,False,True,11,33,163,94.0,10,3,60,137,13,iOS
3219,Royaume-Uni,en,F,False,False,559,0,0,0.0,1,0,0,3,8,Browser
3220,Espagne,es,M,False,True,17,0,0,0.0,0,0,1,3,8,iOS
3232,France,fr,F,False,False,579,0,0,0.0,1,0,0,3,8,Browser
